State,Date,PopulationEst_2021,LandArea_sqkm,new_case,new_death,Recovered,Total_Confirmed,Total_Confirmed_per10000,Total_Confirmed_per100SqKm,Total_Recovered,Total_Deceased,Total_Deceased_per10000,Total_Deceased_per100SqKm,Total_Tested,First_Dose_Administered,Partial_Vaccination_per100,Second_Dose_Administered,Full_Vaccination_per100,Male_Vaccinated,Female_Vaccinated,Transgender_Vaccinated,Total_Covaxin_Administered,Total_CoviShield_Administered,Total_SputnikV_Administered,18-45_Age,45-60_Age,60up_Age,Total_Doses_Administered,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
Uttar Pradesh,2020-04-18,241066874,248268,126,0,26,975,0.0404452,0.392721,108,14,0.000580752,0.00563907,28484,,0,,0,,,,,,,,,,,-83,-39,-60,-72,-55,24
Uttar Pradesh,2020-04-19,241066874,248268,125,3,19,1100,0.0456305,0.44307,127,17,0.000705199,0.00684744,31767,,0,,0,,,,,,,,,,,-84,-40,-64,-71,-39,18
Uttar Pradesh,2020-04-20,241066874,248268,84,1,13,1184,0.049115,0.476904,140,18,0.000746681,0.00725023,34326,,0,,0,,,,,,,,,,,-83,-36,-57,-71,-57,25
Uttar Pradesh,2020-04-21,241066874,248268,153,3,22,1337,0.0554618,0.538531,162,21,0.000871128,0.0084586,37933,,0,,0,,,,,,,,,,,-82,-35,-57,-71,-58,24
Uttar Pradesh,2020-04-22,241066874,248268,112,0,11,1449,0.0601078,0.583643,173,21,0.000871128,0.0084586,42192,,0,,0,,,,,,,,,,,-83,-36,-58,-71,-58,25
Uttar Pradesh,2020-04-23,241066874,248268,61,3,33,1510,0.0626382,0.608214,206,24,0.000995574,0.00966697,45483,,0,,0,,,,,,,,,,,-83,-36,-57,-71,-58,25
Uttar Pradesh,2020-04-24,241066874,248268,111,1,20,1621,0.0672428,0.652923,226,25,0.00103706,0.0100698,53166,,0,,0,,,,,,,,,,,-83,-35,-57,-71,-57,25
Uttar Pradesh,2020-04-25,241066874,248268,172,2,35,1793,0.0743777,0.722203,261,27,0.00112002,0.0108753,56851,,0,,0,,,,,,,,,,,-84,-39,-60,-72,-55,25
Uttar Pradesh,2020-04-26,241066874,248268,80,3,66,1873,0.0776963,0.754427,327,30,0.00124447,0.0120837,61799,,0,,0,,,,,,,,,,,-84,-42,-64,-72,-39,20
Uttar Pradesh,2020-04-27,241066874,248268,113,1,72,1986,0.0823838,0.799942,399,31,0.00128595,0.0124865,67145,,0,,0,,,,,,,,,,,-83,-37,-57,-72,-57,26
Uttar Pradesh,2020-04-28,241066874,248268,67,3,63,2053,0.0851631,0.826929,462,34,0.0014104,0.0136949,70307,,0,,0,,,,,,,,,,,-82,-34,-57,-70,-57,24
Uttar Pradesh,2020-04-29,241066874,248268,81,5,48,2134,0.0885232,0.859555,510,39,0.00161781,0.0157088,73716,,0,,0,,,,,,,,,,,-82,-35,-56,-70,-57,25
Uttar Pradesh,2020-04-30,241066874,248268,77,1,41,2211,0.0917173,0.89057,551,40,0.00165929,0.0161116,78013,,0,,0,,,,,,,,,,,-82,-36,-56,-70,-56,25
Uttar Pradesh,2020-05-01,241066874,248268,117,2,103,2328,0.0965707,0.937696,654,42,0.00174226,0.0169172,82459,,0,,0,,,,,,,,,,,-83,-37,-56,-70,-56,24
Uttar Pradesh,2020-05-02,241066874,248268,159,1,44,2487,0.103166,1.00174,698,43,0.00178374,0.01732,85729,,0,,0,,,,,,,,,,,-82,-36,-58,-70,-51,23
Uttar Pradesh,2020-05-03,241066874,248268,158,0,56,2645,0.109721,1.06538,754,43,0.00178374,0.01732,95841,,0,,0,,,,,,,,,,,-83,-38,-62,-69,-36,18
Uttar Pradesh,2020-05-04,241066874,248268,121,7,48,2766,0.11474,1.11412,802,50,0.00207411,0.0201395,98300,,0,,0,,,,,,,,,,,-79,-27,-55,-67,-51,23
Uttar Pradesh,2020-05-05,241066874,248268,114,6,185,2880,0.119469,1.16004,987,56,0.00232301,0.0225563,105234,,0,,0,,,,,,,,,,,-79,-27,-56,-66,-51,22
Uttar Pradesh,2020-05-06,241066874,248268,118,4,143,2998,0.124364,1.20757,1130,60,0.00248894,0.0241674,109888,,0,,0,,,,,,,,,,,-78,-23,-54,-64,-49,21
Uttar Pradesh,2020-05-07,241066874,248268,73,2,120,3071,0.127392,1.23697,1250,62,0.0025719,0.024973,113670,,0,,0,,,,,,,,,,,-78,-24,-54,-63,-52,22
Uttar Pradesh,2020-05-08,241066874,248268,143,4,137,3214,0.133324,1.29457,1387,66,0.00273783,0.0265842,119688,,0,,0,,,,,,,,,,,-76,-20,-53,-61,-46,21
Uttar Pradesh,2020-05-09,241066874,248268,159,8,112,3373,0.13992,1.35861,1499,74,0.00306969,0.0298065,124791,,0,,0,,,,,,,,,,,-78,-24,-56,-64,-46,21
Uttar Pradesh,2020-05-10,241066874,248268,94,5,154,3467,0.143819,1.39647,1653,79,0.0032771,0.0318205,129955,,0,,0,,,,,,,,,,,-79,-29,-60,-63,-29,16
Uttar Pradesh,2020-05-11,241066874,248268,106,1,105,3573,0.148216,1.43917,1758,80,0.00331858,0.0322232,135760,,0,,0,,,,,,,,,,,-76,-20,-52,-61,-45,20
Uttar Pradesh,2020-05-12,241066874,248268,91,2,115,3664,0.151991,1.47582,1873,82,0.00340155,0.0330288,140166,,0,,0,,,,,,,,,,,-75,-18,-51,-60,-46,20
Uttar Pradesh,2020-05-13,241066874,248268,94,4,92,3758,0.15589,1.51369,1965,86,0.00356747,0.03464,145637,,0,,0,,,,,,,,,,,-75,-18,-51,-59,-45,20
Uttar Pradesh,2020-05-14,241066874,248268,144,2,107,3902,0.161864,1.57169,2072,88,0.00365044,0.0354456,153139,,0,,0,,,,,,,,,,,-74,-17,-49,-57,-43,19
Uttar Pradesh,2020-05-15,241066874,248268,155,7,93,4057,0.168294,1.63412,2165,95,0.00394082,0.0382651,159282,,0,,0,,,,,,,,,,,-73,-12,-47,-55,-41,18
Uttar Pradesh,2020-05-16,241066874,248268,201,9,276,4258,0.176631,1.71508,2441,104,0.00431416,0.0418902,163105,,0,,0,,,,,,,,,,,-74,-15,-50,-56,-37,18
Uttar Pradesh,2020-05-17,241066874,248268,206,8,195,4464,0.185177,1.79806,2636,112,0.00464601,0.0451125,172219,,0,,0,,,,,,,,,,,-75,-19,-55,-57,-23,14
Uttar Pradesh,2020-05-18,241066874,248268,141,6,147,4605,0.191026,1.85485,2783,118,0.00489491,0.0475293,176479,,0,,0,,,,,,,,,,,-73,-10,-47,-56,-40,19
Uttar Pradesh,2020-05-19,241066874,248268,321,5,135,4926,0.204342,1.98415,2918,123,0.00510232,0.0495432,182184,,0,,0,,,,,,,,,,,-71,-8,-46,-53,-39,18
Uttar Pradesh,2020-05-20,241066874,248268,249,4,148,5175,0.214671,2.08444,3066,127,0.00526825,0.0511544,191164,,0,,0,,,,,,,,,,,-70,-6,-47,-53,-38,18
Uttar Pradesh,2020-05-21,241066874,248268,340,11,138,5515,0.228775,2.22139,3204,138,0.00572455,0.0555851,206811,,0,,0,,,,,,,,,,,-69,-5,-46,-51,-37,18
Uttar Pradesh,2020-05-22,241066874,248268,220,14,120,5735,0.237901,2.31,3324,152,0.0063053,0.0612242,214060,,0,,0,,,,,,,,,,,-69,-4,-45,-51,-36,17
Uttar Pradesh,2020-05-23,241066874,248268,282,3,82,6017,0.249599,2.42359,3406,155,0.00642975,0.0624325,217867,,0,,0,,,,,,,,,,,-70,-7,-49,-53,-33,17
Uttar Pradesh,2020-05-24,241066874,248268,251,6,132,6268,0.260011,2.52469,3538,161,0.00667864,0.0648493,229621,,0,,0,,,,,,,,,,,-72,-13,-53,-54,-20,13
Uttar Pradesh,2020-05-25,241066874,248268,229,8,122,6497,0.26951,2.61693,3660,169,0.0070105,0.0680716,235622,,0,,0,,,,,,,,,,,-72,-11,-45,-58,-48,20
Uttar Pradesh,2020-05-26,241066874,248268,227,8,164,6724,0.278927,2.70836,3824,177,0.00734236,0.0712939,240588,,0,,0,,,,,,,,,,,-67,0,-45,-51,-35,16
Uttar Pradesh,2020-05-27,241066874,248268,267,5,167,6991,0.290003,2.81591,3991,182,0.00754977,0.0733079,240588,,0,,0,,,,,,,,,,,-67,1,-46,-51,-35,15
Uttar Pradesh,2020-05-28,241066874,248268,179,15,224,7170,0.297428,2.88801,4215,197,0.00817201,0.0793497,256267,,0,,0,,,,,,,,,,,-66,1,-44,-50,-33,16
Uttar Pradesh,2020-05-29,241066874,248268,275,4,195,7445,0.308835,2.99878,4410,201,0.00833794,0.0809609,270920,,0,,0,,,,,,,,,,,-66,4,-43,-50,-32,15
Uttar Pradesh,2020-05-30,241066874,248268,256,12,241,7701,0.319455,3.10189,4651,213,0.00883572,0.0857944,279288,,0,,0,,,,,,,,,,,-67,-1,-49,-53,-27,14
Uttar Pradesh,2020-05-31,241066874,248268,374,4,192,8075,0.334969,3.25253,4843,217,0.00900165,0.0874055,289892,,0,,0,,,,,,,,,,,-70,-9,-52,-53,-16,11
Uttar Pradesh,2020-06-01,241066874,248268,286,5,187,8361,0.346833,3.36773,5030,222,0.00920906,0.0894195,297903,,0,,0,,,,,,,,,,,-63,13,-43,-47,-30,13
Uttar Pradesh,2020-06-02,241066874,248268,368,7,146,8729,0.362099,3.51596,5176,229,0.00949944,0.092239,307621,,0,,0,,,,,,,,,,,-61,15,-42,-44,-30,12
Uttar Pradesh,2020-06-03,241066874,248268,141,1,81,8870,0.367948,3.57275,5257,230,0.00954092,0.0926418,317780,,0,,0,,,,,,,,,,,-61,16,-43,-42,-29,12
Uttar Pradesh,2020-06-04,241066874,248268,367,15,182,9237,0.383172,3.72058,5439,245,0.0101632,0.0986837,330663,,0,,0,,,,,,,,,,,-61,14,-43,-43,-28,13
Uttar Pradesh,2020-06-05,241066874,248268,496,12,209,9733,0.403747,3.92036,5648,257,0.0106609,0.103517,344717,,0,,0,,,,,,,,,,,-61,7,-42,-46,-29,13
Uttar Pradesh,2020-06-06,241066874,248268,370,11,260,10103,0.419095,4.06939,5908,268,0.0111172,0.107948,355085,,0,,0,,,,,,,,,,,-59,14,-45,-44,-22,11
Uttar Pradesh,2020-06-07,241066874,248268,433,7,277,10536,0.437057,4.2438,6185,275,0.0114076,0.110767,360258,,0,,0,,,,,,,,,,,-64,4,-49,-45,-14,9
Uttar Pradesh,2020-06-08,241066874,248268,411,8,159,10947,0.454106,4.40935,6344,283,0.0117395,0.11399,380723,,0,,0,,,,,,,,,,,-55,23,-41,-41,-26,11
Uttar Pradesh,2020-06-09,241066874,248268,388,18,325,11335,0.470201,4.56563,6669,301,0.0124862,0.12124,391286,,0,,0,,,,,,,,,,,-55,19,-42,-41,-27,11
Uttar Pradesh,2020-06-10,241066874,248268,275,20,302,11610,0.481609,4.6764,6971,321,0.0133158,0.129296,404637,,0,,0,,,,,,,,,,,-55,21,-42,-40,-27,11
Uttar Pradesh,2020-06-11,241066874,248268,478,24,321,12088,0.501438,4.86893,7292,345,0.0143114,0.138963,420669,,0,,0,,,,,,,,,,,-52,22,-41,-39,-26,11
Uttar Pradesh,2020-06-12,241066874,248268,528,20,317,12616,0.52334,5.08161,7609,365,0.015141,0.147019,435601,,0,,0,,,,,,,,,,,-50,26,-39,-36,-26,10
Uttar Pradesh,2020-06-13,241066874,248268,502,20,266,13118,0.544164,5.28381,7875,385,0.0159707,0.155074,449616,,0,,0,,,,,,,,,,,-52,22,-43,-39,-27,11
Uttar Pradesh,2020-06-14,241066874,248268,497,14,393,13615,0.564781,5.48399,8268,399,0.0165514,0.160713,467702,,0,,0,,,,,,,,,,,-58,10,-46,-40,-15,8
Uttar Pradesh,2020-06-15,241066874,248268,476,18,342,14091,0.584527,5.67572,8610,417,0.0172981,0.167964,466081,,0,,0,,,,,,,,,,,-50,25,-39,-39,-28,10
Uttar Pradesh,2020-06-16,241066874,248268,507,18,294,14598,0.605558,5.87994,8904,435,0.0180448,0.175214,480047,,0,,0,,,,,,,,,,,-51,22,-38,-39,-28,10
Uttar Pradesh,2020-06-17,241066874,248268,583,30,335,15181,0.629742,6.11476,9239,465,0.0192893,0.187298,496206,,0,,0,,,,,,,,,,,-51,22,-40,-39,-28,11
Uttar Pradesh,2020-06-18,241066874,248268,604,23,399,15785,0.654798,6.35805,9638,488,0.0202433,0.196562,515280,,0,,0,,,,,,,,,,,-52,17,-40,-40,-27,11
Uttar Pradesh,2020-06-19,241066874,248268,809,19,357,16594,0.688357,6.68391,9995,507,0.0210315,0.204215,532505,,0,,0,,,,,,,,,,,-51,20,-39,-39,-27,10
Uttar Pradesh,2020-06-20,241066874,248268,541,22,374,17135,0.710799,6.90182,10369,529,0.0219441,0.213076,542972,,0,,0,,,,,,,,,,,-53,14,-43,-43,-22,10
Uttar Pradesh,2020-06-21,241066874,248268,596,21,626,17731,0.735522,7.14188,10995,550,0.0228152,0.221535,560697,,0,,0,,,,,,,,,,,-62,-4,-49,-49,-18,11
Uttar Pradesh,2020-06-22,241066874,248268,591,19,606,18322,0.760038,7.37993,11601,569,0.0236034,0.229188,574304,,0,,0,,,,,,,,,,,-48,27,-39,-38,-27,10
Uttar Pradesh,2020-06-23,241066874,248268,571,19,515,18893,0.783724,7.60992,12116,588,0.0243916,0.236841,588186,,0,,0,,,,,,,,,,,-48,25,-39,-37,-29,10
Uttar Pradesh,2020-06-24,241066874,248268,664,8,470,19557,0.811269,7.87737,12586,596,0.0247234,0.240063,603390,,0,,0,,,,,,,,,,,-49,24,-40,-38,-27,10
Uttar Pradesh,2020-06-25,241066874,248268,636,15,533,20193,0.837651,8.13355,13119,611,0.0253457,0.246105,620954,,0,,0,,,,,,,,,,,-51,17,-41,-40,-28,10
Uttar Pradesh,2020-06-26,241066874,248268,750,19,464,20943,0.868763,8.43564,13583,630,0.0261338,0.253758,642833,,0,,0,,,,,,,,,,,-49,23,-39,-37,-27,9
Uttar Pradesh,2020-06-27,241066874,248268,606,19,632,21549,0.893901,8.67973,14215,649,0.026922,0.261411,663096,,0,,0,,,,,,,,,,,-50,21,-42,-39,-25,9
Uttar Pradesh,2020-06-28,241066874,248268,598,11,593,22147,0.918708,8.9206,14808,660,0.0273783,0.265842,684296,,0,,0,,,,,,,,,,,-58,5,-48,-42,-17,7
Uttar Pradesh,2020-06-29,241066874,248268,681,12,698,22828,0.946957,9.1949,15506,672,0.0278761,0.270675,707839,,0,,0,,,,,,,,,,,-49,21,-40,-39,-28,9
Uttar Pradesh,2020-06-30,241066874,248268,664,25,578,23492,0.974501,9.46236,16084,697,0.0289131,0.280745,727793,,0,,0,,,,,,,,,,,-45,23,-37,-37,-28,9
Uttar Pradesh,2020-07-01,241066874,248268,564,21,545,24056,0.997897,9.68953,16629,718,0.0297843,0.289204,758915,,0,,0,,,,,,,,,,,-47,20,-39,-39,-27,9
Uttar Pradesh,2020-07-02,241066874,248268,769,17,592,24825,1.0298,9.99927,17221,735,0.0304895,0.296051,781584,,0,,0,,,,,,,,,,,-48,18,-40,-38,-25,10
Uttar Pradesh,2020-07-03,241066874,248268,972,14,376,25797,1.07012,10.3908,17597,749,0.0310702,0.30169,810991,,0,,0,,,,,,,,,,,-46,22,-38,-38,-25,9
Uttar Pradesh,2020-07-04,241066874,248268,757,24,557,26554,1.10152,10.6957,18154,773,0.0320658,0.311357,834991,,0,,0,,,,,,,,,,,-48,18,-43,-40,-20,9
Uttar Pradesh,2020-07-05,241066874,248268,1153,12,607,27707,1.14935,11.1601,18761,785,0.0325636,0.316191,887997,,0,,0,,,,,,,,,,,-54,8,-46,-41,-15,8
Uttar Pradesh,2020-07-06,241066874,248268,929,24,348,28636,1.18789,11.5343,19109,809,0.0335592,0.325858,917114,,0,,0,,,,,,,,,,,-49,16,-41,-42,-26,11
Uttar Pradesh,2020-07-07,241066874,248268,1332,18,518,29968,1.24314,12.0708,19627,827,0.0343058,0.333108,947453,,0,,0,,,,,,,,,,,-48,16,-41,-41,-27,11
Uttar Pradesh,2020-07-08,241066874,248268,1188,18,704,31156,1.29242,12.5493,20331,845,0.0350525,0.340358,1003280,,0,,0,,,,,,,,,,,-48,18,-42,-40,-25,10
Uttar Pradesh,2020-07-09,241066874,248268,1206,17,796,32362,1.34245,13.0351,21127,862,0.0357577,0.347205,1036106,,0,,0,,,,,,,,,,,-49,15,-41,-40,-24,10
Uttar Pradesh,2020-07-10,241066874,248268,1338,27,660,33700,1.39795,13.574,21787,889,0.0368777,0.358081,1074112,,0,,0,,,,,,,,,,,-45,26,-41,-37,-25,9
Uttar Pradesh,2020-07-11,241066874,248268,1392,24,902,35092,1.4557,14.1347,22689,913,0.0378733,0.367748,1116466,,0,,0,,,,,,,,,,,-79,-44,-53,-69,-50,21
Uttar Pradesh,2020-07-12,241066874,248268,1384,21,645,36476,1.51311,14.6922,23334,934,0.0387444,0.376206,1156089,,0,,0,,,,,,,,,,,-79,-42,-57,-67,-32,16
Uttar Pradesh,2020-07-13,241066874,248268,1654,21,869,38130,1.58172,15.3584,24203,955,0.0396156,0.384665,1192089,,0,,0,,,,,,,,,,,-48,21,-42,-43,-23,10
Uttar Pradesh,2020-07-14,241066874,248268,1594,28,778,39724,1.64784,16.0005,24981,983,0.0407771,0.395943,1231939,,0,,0,,,,,,,,,,,-46,21,-41,-39,-25,10
Uttar Pradesh,2020-07-15,241066874,248268,1659,29,762,41383,1.71666,16.6687,25743,1012,0.0419801,0.407624,1277241,,0,,0,,,,,,,,,,,-44,21,-41,-37,-23,10
Uttar Pradesh,2020-07-16,241066874,248268,2058,34,932,43441,1.80203,17.4976,26675,1046,0.0433904,0.421319,1325327,,0,,0,,,,,,,,,,,-45,21,-41,-36,-22,10
Uttar Pradesh,2020-07-17,241066874,248268,1722,38,959,45163,1.87346,18.1912,27634,1084,0.0449668,0.436625,1379534,,0,,0,,,,,,,,,,,-43,26,-39,-34,-22,8
Uttar Pradesh,2020-07-18,241066874,248268,1873,24,1030,47036,1.95116,18.9457,28664,1108,0.0459623,0.446292,1426303,,0,,0,,,,,,,,,,,-75,-37,-52,-63,-42,18
Uttar Pradesh,2020-07-19,241066874,248268,2211,38,1181,49247,2.04288,19.8362,29845,1146,0.0475387,0.461598,1470426,,0,,0,,,,,,,,,,,-76,-39,-55,-62,-29,15
Uttar Pradesh,2020-07-20,241066874,248268,1913,46,986,51160,2.12223,20.6068,30831,1192,0.0494469,0.480126,1513827,,0,,0,,,,,,,,,,,-42,29,-40,-36,-23,10
Uttar Pradesh,2020-07-21,241066874,248268,2128,37,1024,53288,2.21051,21.4639,31855,1229,0.0509817,0.49503,1554116,,0,,0,,,,,,,,,,,-46,17,-41,-39,-25,11
Uttar Pradesh,2020-07-22,241066874,248268,2300,34,1645,55588,2.30592,22.3903,33500,1263,0.0523921,0.508724,1600000,,0,,0,,,,,,,,,,,-47,16,-42,-39,-23,11
Uttar Pradesh,2020-07-23,241066874,248268,2516,35,2303,58104,2.41029,23.4037,35803,1298,0.053844,0.522822,1654651,,0,,0,,,,,,,,,,,-47,17,-41,-38,-22,10
Uttar Pradesh,2020-07-24,241066874,248268,2667,50,1909,60771,2.52092,24.478,37712,1348,0.0559181,0.542962,1705348,,0,,0,,,,,,,,,,,-44,23,-38,-35,-21,9
Uttar Pradesh,2020-07-25,241066874,248268,2971,39,2191,63742,2.64416,25.6747,39903,1387,0.0575359,0.55867,1762416,,0,,0,,,,,,,,,,,-75,-36,-50,-62,-43,18
Uttar Pradesh,2020-07-26,241066874,248268,3246,39,1738,66988,2.77881,26.9821,41641,1426,0.0591537,0.574379,1834297,,0,,0,,,,,,,,,,,-75,-36,-54,-61,-28,15
Uttar Pradesh,2020-07-27,241066874,248268,3505,30,1192,70493,2.92421,28.3939,42833,1456,0.0603982,0.586463,1941259,,0,,0,,,,,,,,,,,-44,26,-39,-35,-22,10
Uttar Pradesh,2020-07-28,241066874,248268,3458,41,1687,73951,3.06765,29.7868,44520,1497,0.062099,0.602977,2033089,,0,,0,,,,,,,,,,,-45,18,-41,-38,-23,11
Uttar Pradesh,2020-07-29,241066874,248268,3383,33,1287,77334,3.20799,31.1494,45807,1530,0.0634679,0.61627,2120843,,0,,0,,,,,,,,,,,-45,19,-42,-38,-23,11
Uttar Pradesh,2020-07-30,241066874,248268,3705,57,996,81039,3.36168,32.6417,46803,1587,0.0658324,0.639229,2209810,,0,,0,,,,,,,,,,,-41,27,-39,-34,-21,9
Uttar Pradesh,2020-07-31,241066874,248268,4422,43,2060,85461,3.54512,34.4229,48863,1630,0.0676161,0.656549,2325428,,0,,0,,,,,,,,,,,-37,37,-36,-29,-22,8
Uttar Pradesh,2020-08-01,241066874,248268,3587,47,2471,89048,3.69391,35.8677,51334,1677,0.0695658,0.67548,2418809,,0,,0,,,,,,,,,,,-71,-30,-48,-59,-46,17
Uttar Pradesh,2020-08-02,241066874,248268,3873,53,2023,92921,3.85457,37.4277,53357,1730,0.0717643,0.696828,2533631,,0,,0,,,,,,,,,,,-64,-15,-49,-51,-27,11
Uttar Pradesh,2020-08-03,241066874,248268,4441,48,2036,97362,4.0388,39.2165,55393,1778,0.0737555,0.716162,2623260,,0,,0,,,,,,,,,,,-48,16,-34,-40,-52,10
Uttar Pradesh,2020-08-04,241066874,248268,2948,39,1878,100310,4.16109,40.4039,57271,1817,0.0753733,0.73187,2689973,,0,,0,,,,,,,,,,,-42,22,-37,-36,-27,8
Uttar Pradesh,2020-08-05,241066874,248268,4078,40,3287,104388,4.33025,42.0465,60558,1857,0.0770326,0.747982,,,0,,0,,,,,,,,,,,-39,7,-46,-38,-23,8
Uttar Pradesh,2020-08-06,241066874,248268,4586,61,2844,108974,4.52049,43.8937,63402,1918,0.079563,0.772552,2797687,,0,,0,,,,,,,,,,,-38,8,-45,-35,-20,8
Uttar Pradesh,2020-08-07,241066874,248268,4404,63,3432,113378,4.70318,45.6676,66834,1981,0.0821764,0.797928,2893424,,0,,0,,,,,,,,,,,-33,17,-41,-31,-18,5
Uttar Pradesh,2020-08-08,241066874,248268,4660,47,2999,118038,4.89648,47.5446,69833,2028,0.084126,0.816859,2996406,,0,,0,,,,,,,,,,,-65,-34,-52,-55,-38,13
Uttar Pradesh,2020-08-09,241066874,248268,4571,41,2817,122609,5.0861,49.3857,72650,2069,0.0858268,0.833374,3118567,,0,,0,,,,,,,,,,,-65,-34,-54,-52,-21,9
Uttar Pradesh,2020-08-10,241066874,248268,4113,51,4074,126722,5.25672,51.0424,76724,2120,0.0879424,0.853916,3209587,,0,,0,,,,,,,,,,,-29,27,-41,-30,-18,6
Uttar Pradesh,2020-08-11,241066874,248268,5041,56,3865,131763,5.46583,53.0729,80589,2176,0.0902654,0.876472,3314435,,0,,0,,,,,,,,,,,-33,18,-42,-34,-21,7
Uttar Pradesh,2020-08-12,241066874,248268,4475,54,4072,136238,5.65146,54.8754,84661,2230,0.0925055,0.898223,3412346,,0,,0,,,,,,,,,,,-40,4,-47,-41,-31,12
Uttar Pradesh,2020-08-13,241066874,248268,4537,50,4125,140775,5.83967,56.7028,88786,2280,0.0945796,0.918362,3501127,,0,,0,,,,,,,,,,,-39,3,-45,-38,-21,9
Uttar Pradesh,2020-08-14,241066874,248268,4512,55,3740,145287,6.02683,58.5202,92526,2335,0.0968611,0.940516,3598210,,0,,0,,,,,,,,,,,-31,20,-41,-30,-17,6
Uttar Pradesh,2020-08-15,241066874,248268,4774,58,3705,150061,6.22487,60.4432,96231,2393,0.0992671,0.963878,3695700,,0,,0,,,,,,,,,,,-65,-34,-50,-56,-46,15
Uttar Pradesh,2020-08-16,241066874,248268,4357,56,4201,154418,6.40561,62.1981,100432,2449,0.10159,0.986434,3786633,,0,,0,,,,,,,,,,,-63,-31,-54,-50,-21,9
Uttar Pradesh,2020-08-17,241066874,248268,3798,66,4376,158216,6.56316,63.7279,104808,2515,0.104328,1.01302,3872640,,0,,0,,,,,,,,,,,-30,23,-42,-29,-17,6
Uttar Pradesh,2020-08-18,241066874,248268,4218,70,4799,162434,6.73813,65.4269,109607,2585,0.107232,1.04121,3966848,,0,,0,,,,,,,,,,,-32,17,-42,-32,-16,6
Uttar Pradesh,2020-08-19,241066874,248268,5076,53,5620,167510,6.94869,67.4714,115227,2638,0.10943,1.06256,4075174,,0,,0,,,,,,,,,,,-37,10,-44,-35,-20,9
Uttar Pradesh,2020-08-20,241066874,248268,4824,95,5863,172334,7.1488,69.4145,121090,2733,0.113371,1.10083,4184690,,0,,0,,,,,,,,,,,-35,13,-44,-33,-16,8
Uttar Pradesh,2020-08-21,241066874,248268,4905,64,5567,177239,7.35228,71.3902,126657,2797,0.116026,1.12661,4294980,,0,,0,,,,,,,,,,,-31,20,-41,-30,-16,7
Uttar Pradesh,2020-08-22,241066874,248268,5217,70,4638,182456,7.56869,73.4915,131295,2867,0.11893,1.1548,4420101,,0,,0,,,,,,,,,,,-63,-31,-51,-53,-35,14
Uttar Pradesh,2020-08-23,241066874,248268,5325,59,4318,187781,7.78958,75.6364,135613,2926,0.121377,1.17857,4551619,,0,,0,,,,,,,,,,,-64,-32,-53,-51,-20,10
Uttar Pradesh,2020-08-24,241066874,248268,4601,61,4494,192382,7.98044,77.4896,140107,2987,0.123908,1.20314,4674620,,0,,0,,,,,,,,,,,-29,25,-40,-30,-15,7
Uttar Pradesh,2020-08-25,241066874,248268,5006,72,4647,197388,8.1881,79.506,144754,3059,0.126894,1.23214,4796488,,0,,0,,,,,,,,,,,-31,19,-41,-31,-16,7
Uttar Pradesh,2020-08-26,241066874,248268,5640,82,3808,203028,8.42206,81.7778,148562,3141,0.130296,1.26517,4941679,,0,,0,,,,,,,,,,,-35,12,-43,-34,-16,8
Uttar Pradesh,2020-08-27,241066874,248268,5391,76,4331,208419,8.64569,83.9492,152893,3217,0.133448,1.29578,5080205,,0,,0,,,,,,,,,,,-34,12,-42,-33,-14,8
Uttar Pradesh,2020-08-28,241066874,248268,5405,77,4986,213824,8.8699,86.1263,157879,3294,0.136643,1.32679,5202557,,0,,0,,,,,,,,,,,-32,17,-39,-30,-15,7
Uttar Pradesh,2020-08-29,241066874,248268,5633,62,4862,219457,9.10357,88.3952,162741,3356,0.139214,1.35177,5350704,,0,,0,,,,,,,,,,,-62,-31,-50,-52,-33,13
Uttar Pradesh,2020-08-30,241066874,248268,6175,67,4802,225632,9.35973,90.8824,167543,3423,0.141994,1.37875,5490354,,0,,0,,,,,,,,,,,-64,-33,-52,-51,-21,11
Uttar Pradesh,2020-08-31,241066874,248268,4782,63,4597,230414,9.55809,92.8086,172140,3486,0.144607,1.40413,5626897,,0,,0,,,,,,,,,,,-28,26,-38,-30,-16,7
Uttar Pradesh,2020-09-01,241066874,248268,5343,56,4537,235757,9.77973,94.9607,176677,3542,0.14693,1.42668,5776664,,0,,0,,,,,,,,,,,-29,20,-38,-30,-17,8
Uttar Pradesh,2020-09-02,241066874,248268,5682,74,4687,241439,10.0154,97.2493,181364,3616,0.15,1.45649,5913584,,0,,0,,,,,,,,,,,-35,10,-42,-34,-17,9
Uttar Pradesh,2020-09-03,241066874,248268,5662,75,4448,247101,10.2503,99.5299,185812,3691,0.153111,1.4867,6050449,,0,,0,,,,,,,,,,,-34,10,-42,-33,-16,10
Uttar Pradesh,2020-09-04,241066874,248268,6074,71,5006,253175,10.5023,101.976,190818,3762,0.156056,1.5153,6196994,,0,,0,,,,,,,,,,,-33,12,-41,-32,-16,9
Uttar Pradesh,2020-09-05,241066874,248268,6590,81,5141,259765,10.7756,104.631,195959,3843,0.159416,1.54792,6345223,,0,,0,,,,,,,,,,,-38,8,-43,-35,-10,9
